split,class,image,reason
train,W,1483.png,expected_2_got_1
train,W,1484.png,expected_2_got_1
train,W,149.jpg,expected_2_got_1
train,W,1491.png,expected_2_got_1
train,W,1492.png,expected_2_got_1
train,W,1493.png,expected_2_got_1
train,W,1494.png,expected_2_got_1
train,W,1495.png,expected_2_got_1
train,W,1496.png,expected_2_got_1
train,W,1497.png,expected_2_got_1
train,W,1498.png,expected_2_got_1
train,W,1499.png,expected_2_got_1
train,W,150.jpg,expected_2_got_1
train,W,1500.png,expected_2_got_1
train,W,1501.png,expected_2_got_1
train,W,1502.png,expected_2_got_1
train,W,1503.png,expected_2_got_1
train,W,1504.png,expected_2_got_1
train,W,1505.png,expected_2_got_1
train,W,1506.png,expected_2_got_1
train,W,1507.png,expected_2_got_1
train,W,1509.png,expected_2_got_1
train,W,151.jpg,expected_2_got_1
train,W,1510.png,expected_2_got_1
train,W,1512.png,expected_2_got_1
train,W,1513.png,expected_2_got_1
train,W,1514.png,expected_2_got_1
train,W,1516.png,expected_2_got_1
train,W,1517.png,expected_2_got_1
train,W,1518.png,expected_2_got_1
train,W,1519.png,expected_2_got_1
train,W,152.jpg,expected_2_got_1
train,W,1520.png,expected_2_got_1
train,W,1522.png,expected_2_got_1
train,W,1523.png,expected_2_got_1
train,W,1524.png,expected_2_got_1
train,W,1525.png,expected_2_got_1
train,W,1526.png,expected_2_got_1
train,W,1527.png,expected_2_got_1
train,W,1528.png,expected_2_got_1
train,W,153.jpg,expected_2_got_1
train,W,1530.png,expected_2_got_1
train,W,1531.png,expected_2_got_1
train,W,1532.png,expected_2_got_1
train,W,1535.png,expected_2_got_1
train,W,1536.png,expected_2_got_1
train,W,1538.png,expected_2_got_1
train,W,1539.png,expected_2_got_1
train,W,154.jpg,expected_2_got_1
train,W,1540.png,expected_2_got_1
train,W,1541.png,expected_2_got_1
train,W,1542.png,expected_2_got_1
train,W,1543.png,no_hands_detected
train,W,1544.png,no_hands_detected
train,W,1545.png,no_hands_detected
train,W,1546.png,no_hands_detected
train,W,155.jpg,expected_2_got_1
train,W,1550.png,expected_2_got_1
train,W,1551.png,no_hands_detected
train,W,1552.png,no_hands_detected
train,W,1553.png,expected_2_got_1
train,W,1554.png,expected_2_got_1
train,W,156.jpg,expected_2_got_1
train,W,1574.png,expected_2_got_1
train,W,1578.png,expected_2_got_1
train,W,1579.png,expected_2_got_1
train,W,158.jpg,expected_2_got_1
train,W,159.jpg,expected_2_got_1
train,W,160.jpg,expected_2_got_1
train,W,161.jpg,expected_2_got_1
train,W,1612.png,expected_2_got_1
train,W,1613.png,expected_2_got_1
train,W,162.jpg,expected_2_got_1
train,W,163.jpg,expected_2_got_1
train,W,164.jpg,expected_2_got_1
train,W,165.jpg,expected_2_got_1
train,W,166.jpg,expected_2_got_1
train,W,167.jpg,expected_2_got_1
train,W,1673.png,expected_2_got_1
train,W,1675.png,expected_2_got_1
train,W,168.jpg,expected_2_got_1
train,W,169.jpg,expected_2_got_1
train,W,1693.png,expected_2_got_1
train,W,1694.png,expected_2_got_1
train,W,1696.png,expected_2_got_1
train,W,1697.png,expected_2_got_1
train,W,1698.png,expected_2_got_1
train,W,17.jpg,expected_2_got_1
train,W,170.jpg,expected_2_got_1
train,W,1700.png,expected_2_got_1
train,W,1701.png,expected_2_got_1
train,W,1703.png,expected_2_got_1
train,W,1704.png,expected_2_got_1
train,W,1705.png,expected_2_got_1
train,W,1706.png,expected_2_got_1
train,W,1707.png,expected_2_got_1
train,W,1708.png,expected_2_got_1
train,W,171.jpg,expected_2_got_1
train,W,1710.png,expected_2_got_1
train,W,1711.png,expected_2_got_1
train,W,1713.png,no_hands_detected
train,W,1714.png,no_hands_detected
train,W,1717.png,no_hands_detected
train,W,1718.png,no_hands_detected
train,W,1719.png,no_hands_detected
train,W,172.jpg,expected_2_got_1
train,W,1720.png,no_hands_detected
train,W,1721.png,no_hands_detected
train,W,1723.png,expected_2_got_1
train,W,1724.png,expected_2_got_1
train,W,1725.png,expected_2_got_1
train,W,1726.png,expected_2_got_1
train,W,1727.png,expected_2_got_1
train,W,1728.png,expected_2_got_1
train,W,1729.png,expected_2_got_1
train,W,1731.png,no_hands_detected
train,W,1732.png,no_hands_detected
train,W,1733.png,expected_2_got_1
train,W,1734.png,expected_2_got_1
train,W,1735.png,expected_2_got_1
train,W,1736.png,expected_2_got_1
train,W,1737.png,no_hands_detected
train,W,1738.png,no_hands_detected
train,W,1739.png,expected_2_got_1
train,W,1740.png,expected_2_got_1
train,W,1741.png,no_hands_detected
train,W,1742.png,no_hands_detected
train,W,1743.png,no_hands_detected
train,W,1744.png,no_hands_detected
train,W,1745.png,no_hands_detected
train,W,1747.png,expected_2_got_1
train,W,1748.png,expected_2_got_1
train,W,175.jpg,expected_2_got_1
train,W,1751.png,expected_2_got_1
train,W,1752.png,expected_2_got_1
train,W,1754.png,expected_2_got_1
train,W,1755.png,expected_2_got_1
train,W,1756.png,expected_2_got_1
train,W,1757.png,expected_2_got_1
train,W,1758.png,expected_2_got_1
train,W,1759.png,expected_2_got_1
train,W,176.jpg,expected_2_got_1
train,W,1760.png,expected_2_got_1
train,W,1761.png,expected_2_got_1
train,W,1762.png,expected_2_got_1
train,W,1763.png,expected_2_got_1
train,W,1764.png,expected_2_got_1
train,W,1765.png,expected_2_got_1
train,W,1766.png,no_hands_detected
train,W,1767.png,no_hands_detected
train,W,1768.png,expected_2_got_1
train,W,1769.png,expected_2_got_1
train,W,177.jpg,expected_2_got_1
train,W,1770.png,expected_2_got_1
train,W,1771.png,expected_2_got_1
train,W,1772.png,expected_2_got_1
train,W,1776.png,expected_2_got_1
train,W,1778.png,no_hands_detected
train,W,1779.png,no_hands_detected
train,W,178.jpg,expected_2_got_1
train,W,1780.png,no_hands_detected
train,W,1781.png,no_hands_detected
train,W,1782.png,expected_2_got_1
train,W,1783.png,expected_2_got_1
train,W,1784.png,expected_2_got_1
train,W,1785.png,expected_2_got_1
train,W,1786.png,expected_2_got_1
train,W,1787.png,expected_2_got_1
train,W,1789.png,expected_2_got_1
train,W,179.jpg,expected_2_got_1
train,W,1790.png,expected_2_got_1
train,W,1793.png,expected_2_got_1
train,W,1794.png,expected_2_got_1
train,W,1795.png,expected_2_got_1
train,W,1797.png,expected_2_got_1
train,W,1798.png,expected_2_got_1
train,W,1799.png,expected_2_got_1
train,W,18.jpg,expected_2_got_1
train,W,180.jpg,expected_2_got_1
train,W,1801.png,expected_2_got_1
train,W,1802.png,expected_2_got_1
train,W,1803.png,expected_2_got_1
train,W,1804.png,expected_2_got_1
train,W,1805.png,expected_2_got_1
train,W,1806.png,expected_2_got_1
train,W,1807.png,expected_2_got_1
train,W,1808.png,expected_2_got_1
train,W,1809.png,expected_2_got_1
train,W,181.jpg,expected_2_got_1
train,W,1810.png,expected_2_got_1
train,W,1812.png,expected_2_got_1
train,W,1813.png,expected_2_got_1
train,W,1814.png,expected_2_got_1
train,W,1816.png,expected_2_got_1
train,W,1817.png,expected_2_got_1
train,W,1819.png,expected_2_got_1
train,W,182.jpg,expected_2_got_1
train,W,1821.png,expected_2_got_1
train,W,1824.png,expected_2_got_1
train,W,1825.png,expected_2_got_1
train,W,1826.png,expected_2_got_1
train,W,1827.png,expected_2_got_1
train,W,1828.png,expected_2_got_1
train,W,1829.png,expected_2_got_1
train,W,183.jpg,expected_2_got_1
train,W,1830.png,expected_2_got_1
train,W,1831.png,expected_2_got_1
train,W,1832.png,expected_2_got_1
train,W,1833.png,expected_2_got_1
train,W,1836.png,expected_2_got_1
train,W,1837.png,expected_2_got_1
train,W,1838.png,expected_2_got_1
train,W,184.jpg,expected_2_got_1
train,W,1840.png,expected_2_got_1
train,W,1843.png,"invalid_handedness_['Right', 'Right']"
train,W,1844.png,expected_2_got_1
train,W,1845.png,expected_2_got_1
train,W,1846.png,"invalid_handedness_['Right', 'Right']"
train,W,1847.png,"invalid_handedness_['Right', 'Right']"
train,W,1849.png,expected_2_got_1
train,W,185.jpg,expected_2_got_1
train,W,186.jpg,expected_2_got_1
train,W,1870.png,expected_2_got_1
train,W,1871.png,expected_2_got_1
train,W,1875.png,expected_2_got_1
train,W,1876.png,expected_2_got_1
train,W,1877.png,expected_2_got_1
train,W,1878.png,expected_2_got_1
train,W,1879.png,expected_2_got_1
train,W,188.jpg,expected_2_got_1
train,W,1881.png,expected_2_got_1
train,W,1884.png,expected_2_got_1
train,W,1887.png,expected_2_got_1
train,W,189.jpg,expected_2_got_1
train,W,19.jpg,expected_2_got_1
train,W,190.jpg,expected_2_got_1
train,W,191.jpg,expected_2_got_1
train,W,1917.png,expected_2_got_1
train,W,192.jpg,expected_2_got_1
train,W,1929.png,"invalid_handedness_['Right', 'Right']"
train,W,193.jpg,expected_2_got_1
train,W,194.jpg,expected_2_got_1
train,W,195.jpg,expected_2_got_1
train,W,1965.png,"invalid_handedness_['Right', 'Right']"
train,W,198.jpg,expected_2_got_1
train,W,2.jpg,expected_2_got_1
train,W,20.jpg,expected_2_got_1
train,W,200.jpg,expected_2_got_1
train,W,201.jpg,expected_2_got_1
train,W,202.jpg,expected_2_got_1
train,W,203.jpg,expected_2_got_1
train,W,204.jpg,expected_2_got_1
train,W,205.jpg,expected_2_got_1
train,W,206.jpg,expected_2_got_1
train,W,207.jpg,expected_2_got_1
train,W,208.jpg,expected_2_got_1
train,W,209.jpg,expected_2_got_1
train,W,210.jpg,expected_2_got_1
train,W,211.jpg,expected_2_got_1
train,W,212.jpg,expected_2_got_1
train,W,213.jpg,expected_2_got_1
train,W,214.jpg,expected_2_got_1
train,W,216.jpg,expected_2_got_1
train,W,217.jpg,expected_2_got_1
train,W,219.jpg,expected_2_got_1
train,W,22.jpg,expected_2_got_1
train,W,220.jpg,expected_2_got_1
train,W,221.jpg,expected_2_got_1
train,W,222.jpg,expected_2_got_1
train,W,224.jpg,expected_2_got_1
train,W,225.jpg,expected_2_got_1
train,W,226.jpg,expected_2_got_1
train,W,227.jpg,expected_2_got_1
train,W,229.jpg,expected_2_got_1
train,W,23.jpg,expected_2_got_1
train,W,230.jpg,expected_2_got_1
train,W,2301.png,"invalid_handedness_['Right', 'Right']"
train,W,231.jpg,expected_2_got_1
train,W,232.jpg,expected_2_got_1
train,W,233.jpg,expected_2_got_1
train,W,235.jpg,expected_2_got_1
train,W,236.jpg,expected_2_got_1
train,W,237.jpg,expected_2_got_1
train,W,238.jpg,expected_2_got_1
train,W,239.jpg,expected_2_got_1
train,W,24.jpg,expected_2_got_1
train,W,241.jpg,expected_2_got_1
train,W,242.jpg,expected_2_got_1
train,W,243.jpg,expected_2_got_1
train,W,244.jpg,expected_2_got_1
train,W,245.jpg,expected_2_got_1
train,W,2457.png,expected_2_got_1
train,W,246.jpg,expected_2_got_1
train,W,247.jpg,expected_2_got_1
train,W,248.jpg,expected_2_got_1
train,W,249.jpg,expected_2_got_1
train,W,25.jpg,expected_2_got_1
train,W,250.jpg,expected_2_got_1
train,W,251.jpg,expected_2_got_1
train,W,252.jpg,expected_2_got_1
train,W,253.jpg,expected_2_got_1
train,W,254.jpg,expected_2_got_1
train,W,256.jpg,expected_2_got_1
train,W,257.jpg,expected_2_got_1
train,W,258.jpg,expected_2_got_1
train,W,259.jpg,expected_2_got_1
train,W,26.jpg,expected_2_got_1
train,W,260.jpg,expected_2_got_1
train,W,261.jpg,expected_2_got_1
train,W,263.jpg,expected_2_got_1
train,W,264.jpg,expected_2_got_1
train,W,265.jpg,expected_2_got_1
train,W,266.jpg,expected_2_got_1
train,W,268.jpg,expected_2_got_1
train,W,269.jpg,expected_2_got_1
train,W,270.jpg,expected_2_got_1
train,W,272.jpg,expected_2_got_1
train,W,274.jpg,expected_2_got_1
train,W,275.jpg,expected_2_got_1
train,W,276.jpg,expected_2_got_1
train,W,277.jpg,expected_2_got_1
train,W,278.jpg,expected_2_got_1
train,W,279.jpg,expected_2_got_1
train,W,28.jpg,expected_2_got_1
train,W,280.jpg,expected_2_got_1
train,W,281.jpg,expected_2_got_1
train,W,283.jpg,expected_2_got_1
train,W,284.jpg,expected_2_got_1
train,W,285.jpg,expected_2_got_1
train,W,286.jpg,expected_2_got_1
train,W,287.jpg,expected_2_got_1
train,W,288.jpg,expected_2_got_1
train,W,289.jpg,expected_2_got_1
train,W,29.jpg,expected_2_got_1
train,W,291.jpg,expected_2_got_1
train,W,293.jpg,expected_2_got_1
train,W,294.jpg,expected_2_got_1
train,W,295.jpg,expected_2_got_1
train,W,296.jpg,expected_2_got_1
train,W,297.jpg,expected_2_got_1
train,W,298.jpg,expected_2_got_1
train,W,299.jpg,expected_2_got_1
train,W,3.jpg,expected_2_got_1
train,W,301.jpg,expected_2_got_1
train,W,302.jpg,expected_2_got_1
train,W,303.jpg,expected_2_got_1
train,W,304.jpg,expected_2_got_1
train,W,305.jpg,expected_2_got_1
train,W,306.jpg,expected_2_got_1
train,W,307.jpg,expected_2_got_1
train,W,308.jpg,expected_2_got_1
train,W,309.jpg,expected_2_got_1
train,W,31.jpg,expected_2_got_1
train,W,310.jpg,expected_2_got_1
train,W,311.jpg,expected_2_got_1
train,W,312.jpg,expected_2_got_1
train,W,314.jpg,expected_2_got_1
train,W,316.jpg,expected_2_got_1
train,W,317.jpg,expected_2_got_1
train,W,318.jpg,expected_2_got_1
train,W,319.jpg,expected_2_got_1
train,W,32.jpg,expected_2_got_1
train,W,320.jpg,expected_2_got_1
train,W,321.jpg,expected_2_got_1
train,W,322.jpg,expected_2_got_1
train,W,323.jpg,expected_2_got_1
train,W,324.jpg,expected_2_got_1
train,W,325.jpg,expected_2_got_1
train,W,326.jpg,expected_2_got_1
train,W,327.jpg,expected_2_got_1
train,W,328.jpg,expected_2_got_1
train,W,329.jpg,expected_2_got_1
train,W,33.jpg,expected_2_got_1
train,W,331.jpg,expected_2_got_1
train,W,332.jpg,expected_2_got_1
train,W,333.jpg,expected_2_got_1
train,W,335.jpg,expected_2_got_1
train,W,336.jpg,expected_2_got_1
train,W,337.jpg,expected_2_got_1
train,W,338.jpg,expected_2_got_1
train,W,339.jpg,expected_2_got_1
train,W,34.jpg,expected_2_got_1
train,W,340.jpg,expected_2_got_1
train,W,341.jpg,expected_2_got_1
train,W,342.jpg,expected_2_got_1
train,W,343.jpg,expected_2_got_1
train,W,344.jpg,expected_2_got_1
train,W,345.jpg,expected_2_got_1
train,W,347.jpg,expected_2_got_1
train,W,349.jpg,expected_2_got_1
train,W,35.jpg,expected_2_got_1
train,W,350.jpg,expected_2_got_1
train,W,351.jpg,expected_2_got_1
train,W,352.jpg,expected_2_got_1
train,W,353.jpg,expected_2_got_1
train,W,354.jpg,expected_2_got_1
train,W,355.jpg,expected_2_got_1
train,W,356.jpg,expected_2_got_1
train,W,357.jpg,expected_2_got_1
train,W,359.jpg,expected_2_got_1
train,W,36.jpg,expected_2_got_1
train,W,360.jpg,expected_2_got_1
train,W,362.jpg,expected_2_got_1
train,W,363.jpg,expected_2_got_1
train,W,364.jpg,expected_2_got_1
train,W,365.jpg,expected_2_got_1
train,W,367.jpg,expected_2_got_1
train,W,368.jpg,expected_2_got_1
train,W,369.jpg,expected_2_got_1
train,W,37.jpg,expected_2_got_1
train,W,370.jpg,expected_2_got_1
train,W,371.jpg,expected_2_got_1
train,W,372.jpg,expected_2_got_1
train,W,373.jpg,expected_2_got_1
train,W,374.jpg,expected_2_got_1
train,W,375.jpg,expected_2_got_1
train,W,376.jpg,expected_2_got_1
train,W,378.jpg,expected_2_got_1
train,W,379.jpg,expected_2_got_1
train,W,38.jpg,expected_2_got_1
train,W,380.jpg,expected_2_got_1
train,W,382.jpg,expected_2_got_1
train,W,383.jpg,expected_2_got_1
train,W,384.jpg,expected_2_got_1
train,W,385.jpg,expected_2_got_1
train,W,386.jpg,expected_2_got_1
train,W,387.jpg,expected_2_got_1
train,W,388.jpg,expected_2_got_1
train,W,389.jpg,expected_2_got_1
train,W,39.jpg,expected_2_got_1
train,W,390.jpg,expected_2_got_1
train,W,391.jpg,expected_2_got_1
train,W,392.jpg,expected_2_got_1
train,W,394.jpg,expected_2_got_1
train,W,395.jpg,expected_2_got_1
train,W,396.jpg,expected_2_got_1
train,W,398.jpg,expected_2_got_1
train,W,399.jpg,expected_2_got_1
train,W,4.jpg,expected_2_got_1
train,W,40.jpg,expected_2_got_1
train,W,400.jpg,expected_2_got_1
train,W,401.jpg,expected_2_got_1
train,W,403.jpg,expected_2_got_1
train,W,405.jpg,expected_2_got_1
train,W,406.jpg,expected_2_got_1
train,W,407.jpg,expected_2_got_1
train,W,408.jpg,expected_2_got_1
train,W,409.jpg,expected_2_got_1
train,W,41.jpg,expected_2_got_1
train,W,410.jpg,expected_2_got_1
train,W,412.jpg,expected_2_got_1
train,W,413.jpg,expected_2_got_1
train,W,414.jpg,expected_2_got_1
train,W,415.jpg,expected_2_got_1
train,W,417.jpg,expected_2_got_1
train,W,418.jpg,expected_2_got_1
train,W,419.jpg,expected_2_got_1
train,W,42.jpg,expected_2_got_1
train,W,420.jpg,expected_2_got_1
train,W,421.jpg,expected_2_got_1
train,W,422.jpg,expected_2_got_1
train,W,423.jpg,expected_2_got_1
train,W,424.jpg,expected_2_got_1
train,W,425.jpg,expected_2_got_1
train,W,426.jpg,expected_2_got_1
train,W,427.jpg,expected_2_got_1
train,W,428.jpg,expected_2_got_1
train,W,429.jpg,expected_2_got_1
train,W,430.jpg,expected_2_got_1
train,W,432.jpg,expected_2_got_1
train,W,433.jpg,expected_2_got_1
train,W,434.jpg,expected_2_got_1
train,W,435.jpg,expected_2_got_1
train,W,436.jpg,expected_2_got_1
train,W,437.jpg,expected_2_got_1
train,W,438.jpg,expected_2_got_1
train,W,44.jpg,expected_2_got_1
train,W,440.jpg,expected_2_got_1
train,W,441.jpg,expected_2_got_1
train,W,442.jpg,expected_2_got_1
train,W,444.jpg,expected_2_got_1
train,W,445.jpg,expected_2_got_1
train,W,446.jpg,expected_2_got_1
train,W,447.jpg,expected_2_got_1
train,W,448.jpg,expected_2_got_1
train,W,449.jpg,expected_2_got_1
train,W,450.jpg,expected_2_got_1
train,W,451.jpg,expected_2_got_1
train,W,453.jpg,expected_2_got_1
train,W,455.jpg,expected_2_got_1
train,W,456.jpg,expected_2_got_1
train,W,459.jpg,expected_2_got_1
train,W,46.jpg,expected_2_got_1
train,W,461.jpg,expected_2_got_1
train,W,462.jpg,expected_2_got_1
train,W,463.jpg,expected_2_got_1
train,W,464.jpg,expected_2_got_1
train,W,465.jpg,expected_2_got_1
train,W,466.jpg,expected_2_got_1
train,W,467.jpg,expected_2_got_1
train,W,469.jpg,expected_2_got_1
train,W,471.jpg,expected_2_got_1
train,W,473.jpg,expected_2_got_1
train,W,474.jpg,expected_2_got_1
train,W,475.jpg,expected_2_got_1
train,W,478.jpg,expected_2_got_1
train,W,479.jpg,expected_2_got_1
train,W,481.jpg,expected_2_got_1
train,W,482.jpg,expected_2_got_1
train,W,483.jpg,expected_2_got_1
train,W,485.jpg,expected_2_got_1
train,W,487.jpg,expected_2_got_1
train,W,488.jpg,expected_2_got_1
train,W,489.jpg,expected_2_got_1
train,W,49.jpg,expected_2_got_1
train,W,490.jpg,expected_2_got_1
train,W,491.jpg,expected_2_got_1
train,W,492.jpg,expected_2_got_1
train,W,493.jpg,expected_2_got_1
train,W,494.jpg,expected_2_got_1
train,W,495.jpg,expected_2_got_1
train,W,496.jpg,expected_2_got_1
train,W,498.jpg,expected_2_got_1
train,W,499.jpg,expected_2_got_1
train,W,5.jpg,expected_2_got_1
train,W,50.jpg,expected_2_got_1
train,W,500.jpg,expected_2_got_1
train,W,502.jpg,expected_2_got_1
train,W,504.jpg,expected_2_got_1
train,W,505.jpg,expected_2_got_1
train,W,506.jpg,expected_2_got_1
train,W,507.jpg,expected_2_got_1
train,W,509.jpg,expected_2_got_1
train,W,51.jpg,expected_2_got_1
train,W,510.jpg,expected_2_got_1
train,W,511.jpg,expected_2_got_1
train,W,513.jpg,expected_2_got_1
train,W,515.jpg,expected_2_got_1
train,W,516.jpg,expected_2_got_1
train,W,517.jpg,expected_2_got_1
train,W,518.jpg,expected_2_got_1
train,W,52.jpg,expected_2_got_1
train,W,521.jpg,expected_2_got_1
train,W,522.jpg,expected_2_got_1
train,W,523.jpg,expected_2_got_1
train,W,524.jpg,expected_2_got_1
train,W,525.jpg,expected_2_got_1
train,W,526.jpg,expected_2_got_1
train,W,527.jpg,expected_2_got_1
train,W,528.jpg,expected_2_got_1
train,W,529.jpg,expected_2_got_1
train,W,53.jpg,expected_2_got_1
train,W,530.jpg,expected_2_got_1
train,W,531.jpg,expected_2_got_1
train,W,533.jpg,expected_2_got_1
train,W,534.jpg,expected_2_got_1
train,W,535.jpg,expected_2_got_1
train,W,536.jpg,expected_2_got_1
train,W,537.jpg,expected_2_got_1
train,W,538.jpg,expected_2_got_1
train,W,539.jpg,expected_2_got_1
train,W,54.jpg,expected_2_got_1
train,W,540.jpg,expected_2_got_1
train,W,541.jpg,expected_2_got_1
train,W,542.jpg,expected_2_got_1
train,W,543.jpg,expected_2_got_1
train,W,544.jpg,expected_2_got_1
train,W,545.jpg,expected_2_got_1
train,W,546.jpg,expected_2_got_1
train,W,547.jpg,expected_2_got_1
train,W,548.jpg,expected_2_got_1
train,W,549.jpg,expected_2_got_1
train,W,55.jpg,expected_2_got_1
train,W,550.jpg,expected_2_got_1
train,W,552.jpg,expected_2_got_1
train,W,553.jpg,expected_2_got_1
train,W,554.jpg,expected_2_got_1
train,W,555.jpg,expected_2_got_1
train,W,556.jpg,expected_2_got_1
train,W,557.jpg,expected_2_got_1
train,W,558.jpg,expected_2_got_1
train,W,560.jpg,expected_2_got_1
train,W,561.jpg,expected_2_got_1
train,W,562.jpg,expected_2_got_1
train,W,563.jpg,expected_2_got_1
train,W,564.jpg,expected_2_got_1
